date,insar_los_mm,gnss_los_mm,residual_mm,gnss_los_sigma_mm
2018-01-02,-0.37750975670854103,38.59856271388617,-38.97607247059471,2.102656823424344
2018-02-07,63.116218880986764,32.920467291270455,30.19575158971631,2.1700793848824995
2018-03-03,33.32661215084354,35.361211633633516,-2.0345994827899787,2.095876937151439
2018-03-15,67.05023139997549,35.0638756435819,31.986355756393586,2.1448469473486944
2018-04-08,14.71428033660743,33.62555198875636,-18.911271652148926,2.100115725123505
2018-04-20,37.38756931772722,34.52708065184877,2.8604886658784494,2.062583130220234
2018-06-07,48.405785927682054,43.095715271009325,5.310070656672728,2.102498886596471
2018-07-01,63.413818249611985,48.06096071909023,15.352857530521753,2.1149821148854397
2018-07-13,55.334390023856294,48.254615913053875,7.079774110802418,2.0479100026981283
2018-08-06,31.91562450876726,50.854939052364294,-18.939314543597035,2.0988027477508227
2018-11-22,23.70663441172136,50.641249294082876,-26.934614882361515,2.1642124355812844
2019-02-14,77.76780880442155,64.75723408291475,13.0105747215068,2.294015944358735
