date,insar_los_mm,gnss_los_mm,residual_mm,gnss_los_sigma_mm
2018-01-02,-2.165810059613001,21.531395940556312,-23.697206000169313,2.3405216732370073
2018-02-07,9.800895262652627,22.212159254809567,-12.41126399215694,2.5088478619548527
2018-03-03,2.7509108605258916,23.09019347641957,-20.33928261589368,2.3833626764003952
2018-03-15,39.8060588792569,20.327402687429387,19.478656191827515,2.560304693710028
2018-04-08,37.995932044811376,19.59361333185778,18.402318712953594,2.411635261621945
2018-04-20,9.098990965777627,21.579272789655587,-12.48028182387796,2.3185035840119252
2018-06-07,31.894827096555623,32.060122235791624,-0.16529513923600092,2.4295859212934547
2018-07-01,69.39875835401548,34.26566034343438,35.13309801058111,2.48128956988392
2018-07-13,56.75006993170645,36.84995311432325,19.9001168173832,2.4024340507248794
2018-08-06,7.422643445161306,39.59931041231369,-32.176666967152386,2.37784724711334
2018-11-22,41.848325936887655,36.76505517495615,5.083270761931502,2.454266108150346
2019-02-14,53.42344198845558,50.150905944646155,3.272536043809424,2.703513574188493
