date,insar_los_mm,gnss_los_mm,residual_mm,gnss_los_sigma_mm
2018-01-02,-25.034371347277066,6.1519812842190325,-31.1863526314961,2.11718951029917
2018-02-07,7.628790208648941,5.321872710102963,2.306917498545978,2.162865899425916
2018-03-03,-3.051648535048332,3.3684992727373033,-6.420147807785636,2.061941314512877
2018-03-15,25.96770723887745,3.613955167409268,22.35375207146818,2.132820196363136
2018-04-08,-30.360536440593034,0.1958820803874096,-30.556418520980444,1.9970077342186907
2018-04-20,-39.345420066895116,2.8342218117321156,-42.17964187862723,1.9651776402076784
2018-06-07,-22.077557111165955,10.052603032430692,-32.13016014359665,2.0254069323702564
2018-07-01,77.43517889143821,15.373055020968836,62.06212387046938,2.15181593561622
2018-07-13,57.128273780761134,15.593548508700607,41.53472527206053,2.056312938063421
2018-08-06,8.50998362132374,19.2911574298258,-10.781173808502063,2.0708570283237764
2018-11-22,36.77813543440696,14.299566427746274,22.47856900666069,2.0822235875302337
2019-02-14,19.108457700031963,16.590650628248593,2.51780707178337,2.1813599268622204
