date,insar_los_mm,gnss_los_mm,residual_mm,gnss_los_sigma_mm
2018-01-02,-16.704052737400517,17.73879458462703,-34.442847322027546,2.1491654856411597
2018-02-07,1.044885929049137,17.274039541176013,-16.229153612126876,2.2581054022147584
2018-03-03,12.995908607000526,19.463861612160958,-6.467953005160432,2.138731962665733
2018-03-15,29.841042176506008,19.239109666666295,10.601932509839713,2.238248652575942
2018-04-08,15.761273551935371,20.49468038895811,-4.733406837022738,2.1342065545994666
2018-04-20,-20.037250437053295,20.38557782867714,-40.42282826573043,2.1303871862759665
2018-06-07,23.460153025674572,27.83596462155819,-4.375811595883619,2.2068969433271026
2018-07-01,78.49383680253004,32.879718289272176,45.614118513257864,2.2341897601796155
2018-07-13,68.88842908768629,31.93417059572447,36.95425849196182,2.185982481787835
2018-08-06,7.451775950479259,34.991940005034806,-27.540164054555547,2.225743115165616
2018-11-22,47.32585279374098,32.85538011582955,14.470472677911431,2.1868588042769543
2019-02-14,66.31350843338942,39.74212593385302,26.571382499536398,2.3301697372497054
