date,insar_los_mm,gnss_los_mm,residual_mm,gnss_los_sigma_mm
2018-01-02,17.019849427626127,39.237091546206344,-22.217242118580216,2.6030047988600318
2018-02-07,66.38203204481363,32.983403399795904,33.39862864501772,2.7713290276945597
2018-03-03,34.277063020155424,37.944636281122115,-3.667573260966691,2.6756919880189045
2018-03-15,49.47434008924722,38.17602658002322,11.298313509224002,2.651179866747579
2018-04-08,-3.9476340928816853,35.95381152913687,-39.90144562201856,2.429244808638669
2018-04-20,22.460561402723783,35.59016334372705,-13.129601941003266,2.415642639889954
2018-06-07,48.809629090712065,46.13380509448318,2.6758239962288854,2.4805167838773583
2018-07-01,72.65530169813394,47.49382442351231,25.16147727462163,2.507343893784294
2018-07-13,65.81173480360269,49.97544127192182,15.836293531680873,2.6230415309338033
2018-08-06,53.26138079969644,54.68978812891743,-1.4284073292209882,2.592366765095445
2018-11-22,20.00485003797769,53.15258495994318,-33.14773492196549,2.829724664916555
2019-02-14,80.94845355360269,55.826985316620686,25.121468236982004,2.9106776832738426
